smile,value_min,value_max,value_mean
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Nc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,9.0,9.0,9.0
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)OC5CCC(OC(=O)c6ccc7c(c6)C(=O)N(C)C7=O)CC5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,59.0,59.0,59.0
Cc1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(=O)OC6CCC(OC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)CC6)cc5C4=O)c3)c2)c1,116.0,116.0,116.0
Cc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)c6ccc(C(=O)OC7CCC(OC(=O)c8ccc9c(c8)C(=O)N(C)C9=O)CC7)cc6C5=O)c4)cc3)cc2)c1,78.0,78.0,78.0
Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)OC7CCC(OC(=O)c8ccc9c(c8)C(=O)N(C)C9=O)CC7)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,49.0,49.0,49.0
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)OC7CCC(OC(=O)c8ccc9c(c8)C(=O)N(C)C9=O)CC7)cc6C5=O)cc4)cc3)cc2)cc1,68.0,68.0,68.0
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)c(C)n4)cc3)(C(F)(F)F)C(F)(F)F)cc2)nc1C,68.0,68.0,68.0
Cc1cnc(Oc2ccc(C(c3ccc(Oc4cc(C)c(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cn4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1C,64.0,64.0,64.0
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)nc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cn1,67.0,67.0,67.0
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(C)c(=O)c7cc6c5=O)cn4)cc3)cc2)nc1,21.0,21.0,21.0
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cn4)cc3)cc2)nc1,38.0,38.0,38.0
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cn4)cc3)cc2)nc1,25.0,25.0,25.0
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cn4)cc3)cc2)nc1,52.0,52.0,52.0
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cn4)cc3)cc2)nc1,51.0,51.0,51.0
Cc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cn2)nc1,62.0,62.0,62.0
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)c(C)n4)cc3)cc2)nc1C,60.0,60.0,60.0
Cc1cnc(Oc2ccc(-c3ccc(Oc4ncc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4C)cc3)cc2)c(C)c1,62.0,62.0,62.0
Cc1ccc(-c2ccc(N3C(=O)c4cccc(-c5cccc6c5C(=O)N(C)C6=O)c4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,68.0,68.0,68.0
Cc1cnc(Oc2ccc(-c3ccc(Oc4cc(C)c(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cn4)cc3)cc2)cc1C,61.0,61.0,61.0
Cc1ccc(Cc2ccc(N3C(=O)C4CCC(C5CCC6C(=O)N(C)C(=O)C6C5)CC4C3=O)cc2)cc1,62.2,62.2,62.2
Cc1ccc(Nc2ccc(N3C(=O)C4CCC(C5CCC6C(=O)N(C)C(=O)C6C5)CC4C3=O)cc2)cc1,53.2,53.2,53.2
Cc1cc(Cc2cc(C)c(N3C(=O)C4CCC(C5CCC6C(=O)N(C)C(=O)C6C5)CC4C3=O)c(C)c2)cc(C)c1C,79.0,79.0,79.0
CCc1cc(Cc2cc(C)c(N3C(=O)C4CCC(C5CCC6C(=O)N(C)C(=O)C6C5)CC4C3=O)c(CC)c2)cc(C)c1C,81.6,81.6,81.6
Cc1ccc(Oc2ccc(N3C(=O)c4cccc(-c5cccc6c5C(=O)N(C)C6=O)c4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,66.0,66.0,66.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5cccc(-c6cccc7c6C(=O)N(C)C7=O)c5C4=O)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1,69.0,69.0,69.0
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)c2cccc3ccccc23)cc1,56.1,75.23,62.60999999999999
Cc1cc(C(c2cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)c2cccc3ccccc23)cc(C)c1C,52.4,83.1,63.26666666666666
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6cccc(-c7cccc8c7C(=O)N(C)C8=O)c6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,61.0,61.0,61.0
Cc1c(C(C)C)cc(C(c2cc(C(C)C)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C(C)C)c2)c2cccc3ccccc23)cc1C(C)C,48.03,65.68,55.27
Cc1ccc(Oc2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)cc2)cc1,54.9,54.9,54.9
Cc1ccc(Oc2cccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)c2)cc1,54.5,54.5,54.5
Cc1cccc(Oc2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)cc2)c1,54.5,54.5,54.5
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)[C@H]5C[C@@H]6C(=O)N(C)C(=O)[C@@H]6C[C@H]5C4=O)cc3)cc2)cc1,60.8,60.8,60.8
Cc1ccc(Oc2cccc(Oc3ccc(N4C(=O)[C@H]5C[C@@H]6C(=O)N(C)C(=O)[C@@H]6C[C@H]5C4=O)cc3)c2)cc1,61.9,61.9,61.9
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)[C@H]6C[C@@H]7C(=O)N(C)C(=O)[C@@H]7C[C@H]6C5=O)cc4)cc3)cc2)cc1,63.1,63.1,63.1
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6cccc(-c7cccc8c7C(=O)N(C)C8=O)c6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,70.0,70.0,70.0
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)[C@H]6C[C@@H]7C(=O)N(C)C(=O)[C@@H]7C[C@H]6C5=O)cc4)cc3)cc2)cc1,58.9,58.9,58.9
Cc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)[C@H]6C[C@@H]7C(=O)N(C)C(=O)[C@@H]7C[C@H]6C5=O)c4)cc3)cc2)c1,56.2,56.2,56.2
Cc1ccc(Oc2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,54.8,54.8,54.8
Cc1ccc(C(c2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,56.1,56.1,56.1
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)[C@H]6C[C@@H]7C(=O)N(C)C(=O)[C@@H]7C[C@H]6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,63.8,63.8,63.8
Cc1ccc(N2C(=O)[C@H]3C[C@@H]4C(=O)N(C)C(=O)[C@@H]4C[C@H]3C2=O)cc1,42.7,42.7,42.7
Cc1ccc(-c2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)c(C)c2)cc1C,46.1,46.1,46.1
Cc1ccc(-c2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)cc2C)c(C)c1,47.5,47.5,47.5
Cc1ccc(C(=O)Oc2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)cc2)cc1,46.1,46.1,46.1
Cc1ccc(OC(=O)c2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)cc2)cc1,46.1,46.1,46.1
Cc1ccc(C(=O)Nc2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)cc2)cc1,40.5,40.5,40.5
Cc1ccc(NC(=O)c2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)cc2)cc1,40.5,40.5,40.5
Cc1ccc(-c2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,47.2,47.2,47.2
CC1CCC(CC2CCC(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)CC2)CC1,65.8,65.8,65.8
CC1CCC(CC2CCC(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)C(C)C2)CC1C,62.8,62.8,62.8
CC1CCC(N2C(=O)[C@H]3C[C@@H]4C(=O)N(C)C(=O)[C@@H]4C[C@H]3C2=O)CC1,56.6,56.6,56.6
Cc1ccc2[nH]c(-c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)nc2c1,11.0,11.0,11.0
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3[nH]2)cc1,11.0,11.0,11.0
Cc1ccc2nc(-c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)n(C)c2c1,12.0,12.0,12.0
Cc1ccc(-c2nc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3n2C)cc1,12.0,12.0,12.0
CN1C(=O)c2ccc(C(=O)Nc3ccc4c(c3)C(=O)N([C@H]3CC[C@H](C)CC3)C4=O)cc2C1=O,11.3,11.3,11.3
CN1C(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N([C@H]3CC[C@H](C)CC3)C4=O)cc2C1=O,11.3,11.3,11.3
Cc1ccc2c(c1)nc(-c1ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc1)n2C,20.0,20.0,20.0
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3n2C)cc1,20.0,20.0,20.0
Cc1ccc(-c2nc3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)cc3n2C)cc1,2.5,2.5,2.5
Cc1ccc2nc(-c3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)cc3)n(C)c2c1,2.5,2.5,2.5
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)ccc3n2C)c(C)c1,48.9,48.9,48.9
Cc1ccc2c(c1)nc(-c1ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc1C)n2C,48.9,48.9,48.9
Cc1ccc2c(c1)nc(-c1ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc1C(F)(F)F)n2C,52.2,52.2,52.2
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)ccc3n2C)c(C(F)(F)F)c1,52.2,52.2,52.2
Cc1ccc(-c2nc3cc(N4C(=O)C5CC6C(=O)N(C)C(=O)C6CC5C4=O)ccc3n2C)c(C)c1,48.0,48.0,48.0
Cc1ccc2c(c1)nc(-c1ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)cc1C)n2C,48.0,48.0,48.0
Cc1ccc2c(c1)nc(-c1ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)cc1C(F)(F)F)n2C,50.2,50.2,50.2
Cc1ccc(-c2nc3cc(N4C(=O)C5CC6C(=O)N(C)C(=O)C6CC5C4=O)ccc3n2C)c(C(F)(F)F)c1,50.2,50.2,50.2
Cc1ccc(OC2(F)C(F)(F)C(F)(F)C2(F)Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,58.7,58.7,58.7
Cc1ccc(-c2ccc(N3C(=O)c4ccc(OC5(F)C(F)(F)C(F)(F)C5(F)Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,64.1,64.1,64.1
Cc1cc2c(c(C(F)(F)F)c1)C1C3CC(C21)C1c2cc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc(C(F)(F)F)c2C31,61.0,61.0,61.0
Cc1cc2c(c(C(F)(F)F)c1)C1C3CC(C21)C1c2cc(N4C(=O)C5C6CC(C5C4=O)C4(CCC5(CC7CC5C5C(=O)N(C)C(=O)C75)C4=O)C6)cc(C(F)(F)F)c2C31,47.0,47.0,47.0
Cc1cc2c(c(C(F)(F)F)c1)C1C3CC(C21)C1c2cc(N4C(=O)C5CC6C(=O)N(C)C(=O)C6CC5C4=O)cc(C(F)(F)F)c2C31,53.0,53.0,53.0
