smile,value_min,value_max,value_mean
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7ccc(NC(=O)c8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6)cc5C4=O)cc3C(F)(F)F)cc2-c2cccc(C(F)(F)F)c2)c(C(F)(F)F)c1,103.0,103.0,103.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7ccc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8)cc7)cc6)cc5C4=O)cc3C(F)(F)F)c(-c3cccc(C(F)(F)F)c3)c2)c(C(F)(F)F)c1,97.0,97.0,97.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7ccc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8)cc7)cc6)cc5C4=O)cc3C(F)(F)F)cc2-c2cccc(C(F)(F)F)c2)c(C(F)(F)F)c1,97.0,97.0,97.0
Cc1ccc(Oc2c(C)cc(-c3cc(C)c(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(C)C%11=O)cc9)c9ccccc9-c9ccccc98)cc7)cc6C5=O)cc4)c(C)c3)cc2C)cc1,109.0,109.0,109.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7ccc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)cc7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)cc2-c2cccc(C(F)(F)F)c2)c(C(F)(F)F)c1,94.0,94.0,94.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7ccc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)cc7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)c(-c3cccc(C(F)(F)F)c3)c2)c(C(F)(F)F)c1,94.0,94.0,94.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7ccc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)cc7-c7ccc(Cl)c(C(F)(F)F)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)cc2-c2cccc(C(F)(F)F)c2)c(C(F)(F)F)c1,90.0,90.0,90.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7ccc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)c(-c8ccc(Cl)c(C(F)(F)F)c8)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)cc2-c2cccc(C(F)(F)F)c2)c(C(F)(F)F)c1,90.0,90.0,90.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7ccc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)cc7-c7ccc(Cl)c(C(F)(F)F)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)c(-c3cccc(C(F)(F)F)c3)c2)c(C(F)(F)F)c1,90.0,90.0,90.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7ccc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)c(-c8ccc(Cl)c(C(F)(F)F)c8)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)c(-c3cccc(C(F)(F)F)c3)c2)c(C(F)(F)F)c1,90.0,90.0,90.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7ccc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)cc7-c7cc(C(F)(F)F)cc(C(F)(F)F)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)c(-c3cccc(C(F)(F)F)c3)c2)c(C(F)(F)F)c1,91.0,91.0,91.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7ccc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)c(-c8cc(C(F)(F)F)cc(C(F)(F)F)c8)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)cc2-c2cccc(C(F)(F)F)c2)c(C(F)(F)F)c1,91.0,91.0,91.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7ccc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)c(-c8cc(C(F)(F)F)cc(C(F)(F)F)c8)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)c(-c3cccc(C(F)(F)F)c3)c2)c(C(F)(F)F)c1,91.0,91.0,91.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7ccc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)cc7-c7cc(C(F)(F)F)cc(C(F)(F)F)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)cc2-c2cccc(C(F)(F)F)c2)c(C(F)(F)F)c1,91.0,91.0,91.0
Cc1ccc(C(=O)Nc2ccc(NC(=O)c3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)cc3)cc2)cc1,283.4,283.4,283.4
Cc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(-n5c(=O)c6cc7c(=O)n(C)c(=O)c7cc6c5=O)cc4)cc3C(F)(F)F)c(C(F)(F)F)c2)cc1,248.9,248.9,248.9
Cc1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(-n5c(=O)c6cc7c(=O)n(C)c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,158.3,158.3,158.3
Cc1ccc(C(=O)Nc2ccc(NC(=O)c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)cc2)cc1,284.1,284.1,284.1
Cc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4)cc3C(F)(F)F)c(C(F)(F)F)c2)cc1,287.3,287.3,287.3
Cc1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,145.2,145.2,145.2
Cc1ccc(Oc2cc(C(C)(C)C)c(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(C)C%10=O)cc8)c8ccccc8-c8ccccc87)cc6)cc5C4=O)cc3)cc2C(C)(C)C)cc1,99.0,99.0,99.0
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(C)C%11=O)cc9)c9ccccc9-c9ccccc98)cc7)cc6C5=O)cc4)cc3)cc2)cc1,117.0,117.0,117.0
Cc1ccc(-c2ccc(-c3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3C)cc2)c(C)c1,108.0,108.0,108.0
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(C)C%11=O)cc9)c9ccccc9-c9ccccc98)cc7)cc6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,117.0,117.0,117.0
Cc1cc(C)c(-c2ccc(-c3cc(C)c(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3C)cc2)cc1C,125.0,125.0,125.0
Cc1cc(C)c(-c2cc(C)c(-c3cc(C)c(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3C)cc2C)cc1C,96.0,96.0,96.0
Cc1ccc(-c2ccc(-c3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C)c3C)cc2)c(C)c1C,147.0,147.0,147.0
Cc1cc(-c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c2C)c(C)cc1-c1ccc(C)c(C)c1C,158.0,158.0,158.0
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)c(C(F)(F)F)c1,102.1,102.1,102.1
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2C(F)(F)F)cc1,102.1,102.1,102.1
C=Cc1c(F)c(F)c(Oc2ccc(C(c3ccc(C)cc3)c3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc2)c(F)c1F,39.7,39.7,39.7
Cc1ccc(-c2ccc(N3C(=O)C4C5C(=O)N(C)C(=O)C5C4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,103.0,103.0,103.0
Cc1ccc(NC(=O)c2ccc(N3C(=O)C4C5C(=O)N(C)C(=O)C5C4C3=O)cc2)cc1,119.0,119.0,119.0
Cc1ccc(C(=O)Nc2ccc(N3C(=O)C4C5C(=O)N(C)C(=O)C5C4C3=O)cc2)cc1,119.0,119.0,119.0
Cc1ccc(Oc2ccc(N3C(=O)C4C5C(=O)N(C)C(=O)C5C4C3=O)cc2)cc1,116.0,116.0,116.0
Cc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(N5C(=O)C6C7C(=O)N(C)C(=O)C7C6C5=O)cc4)cc3C(F)(F)F)c(C(F)(F)F)c2)cc1,163.0,163.0,163.0
Cc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(N5C(=O)[C@@H]6C[C@@H]7C(=O)N(C)C(=O)[C@H]7C[C@H]6C5=O)cc4)cc3C(F)(F)F)c(C(F)(F)F)c2)cc1,108.0,108.0,108.0
Cc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(N5C(=O)[C@H]6C[C@H]7C(=O)N(C)C(=O)[C@@H]7C[C@@H]6C5=O)cc4)cc3C(F)(F)F)c(C(F)(F)F)c2)cc1,108.0,108.0,108.0
Cc1ccc2c(c1)nc(-c1ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc1C)n2-c1ccccc1,126.0,126.0,126.0
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)ccc3n2-c2ccccc2)c(C)c1,126.0,126.0,126.0
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)ccc3n2-c2ccccc2)c(C(F)(F)F)c1,105.0,105.0,105.0
Cc1ccc2c(c1)nc(-c1ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc1C(F)(F)F)n2-c1ccccc1,105.0,105.0,105.0
Cc1ccc(C(=O)Oc2ccc3c(c2)Oc2cc(OC(=O)c4ccc(N5C(=O)C6C7C(=O)N(C)C(=O)C7C6C5=O)cc4)ccc2C32c3ccccc3-c3ccccc32)cc1,110.0,170.0,132.5
Cc1ccc(C(=O)Oc2ccc(C3(c4ccc(OC(=O)c5ccc(N6C(=O)C7C8C(=O)N(C)C(=O)C8C7C6=O)cc5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,140.0,140.0,140.0
Cc1ccc2oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3c(=O)c2c1,147.0,147.0,147.0
Cc1ccc2c(c1)nc(-c1ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)cc1C)n2-c1ccccc1,113.0,113.0,113.0
Cc1ccc(-c2nc3cc(N4C(=O)C5CC6C(=O)N(C)C(=O)C6CC5C4=O)ccc3n2-c2ccccc2)c(C)c1,113.0,113.0,113.0
Cc1ccc(C(c2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)c(C(C)(C)C)c2)C2CCCCC2)cc1C(C)(C)C,87.7,87.7,87.7
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C(C)(C)C)c2)C2CCCCC2)cc1C(C)(C)C,50.9,50.9,50.9
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C(C)(C)C)c2)C2CCCCC2)cc1C(C)(C)C,68.6,68.6,68.6
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C(C)(C)C)c2)C2CCCCC2)cc1C(C)(C)C,71.9,71.9,71.9
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C(C)(C)C)c2)C2CCCCC2)cc1C(C)(C)C,63.5,63.5,63.5
Cc1ccc(-c2nc3cc(N4C(=O)C5CC6C(=O)N(C)C(=O)C6CC5C4=O)ccc3n2-c2ccccc2)c(C(F)(F)F)c1,95.0,95.0,95.0
Cc1ccc2c(c1)nc(-c1ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)cc1C(F)(F)F)n2-c1ccccc1,95.0,95.0,95.0
Cc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)c4)cc3)cc2)c1,80.8,80.8,80.8
Cc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)c6ccc(Oc7ccc(C(C)(C)c8ccc(Oc9ccc%10c(c9)C(=O)N(C)C%10=O)cc8)cc7)cc6C5=O)c4)cc3)cc2)c1,66.4,66.4,66.4
Cc1ccc(Oc2ccc(-n3c(-c4ccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n(C)c(=O)c8cc7c6=O)cc5C(F)(F)F)cc4)nc(-c4ccccc4)c3-c3ccccc3)cc2)c(C(F)(F)F)c1,49.4,49.4,49.4
Cc1ccc(Oc2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3-c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(C)c(=O)c7cc6c5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,49.4,49.4,49.4
Cc1ccc(Oc2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3-c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,45.0,45.0,45.0
Cc1ccc(Oc2ccc(-n3c(-c4ccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(C)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5C(F)(F)F)cc4)nc(-c4ccccc4)c3-c3ccccc3)cc2)c(C(F)(F)F)c1,45.0,45.0,45.0
Cc1ccc(Oc2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3-c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,30.1,30.1,30.1
Cc1ccc(Oc2ccc(-n3c(-c4ccc(Oc5ccc(N6C(=O)c7ccc(-c8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)cc5C(F)(F)F)cc4)nc(-c4ccccc4)c3-c3ccccc3)cc2)c(C(F)(F)F)c1,30.1,30.1,30.1
Cc1ccc(Oc2ccc(-n3c(-c4ccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)cc5C(F)(F)F)cc4)nc(-c4ccccc4)c3-c3ccccc3)cc2)c(C(F)(F)F)c1,52.8,52.8,52.8
Cc1ccc(Oc2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3-c3ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,52.8,52.8,52.8
Cc1ccc(CC2(Cc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)C(=O)OC(C)(C)OC2=O)cc1,68.3,68.3,68.3
Cc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)C6CC7C(=O)N(C)C(=O)C7CC6C5=O)c4)cc3)cc2)c1,82.4,82.4,82.4
Cc1ccc2oc(-c3ccc(-c4nc5cc(N6C(=O)c7ccc(-c8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)ccc5o4)cc3)nc2c1,200.0,200.0,200.0
Cc1ccc2oc(-c3cccc(-c4nc5cc(N6C(=O)c7ccc(-c8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)ccc5o4)n3)nc2c1,167.0,167.0,167.0
Cc1ccc2oc(-c3ccc(-c4nc5cc(N6C(=O)c7ccc(-c8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)ccc5o4)cn3)nc2c1,188.0,188.0,188.0
Cc1ccc2oc(-c3ccc(-c4nc5cc(N6C(=O)c7ccc(-c8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)ccc5o4)nc3)nc2c1,188.0,188.0,188.0
Cc1ccc2oc(-c3ccc(-c4nc5cc(-n6c(=O)c7cc8c(=O)n(C)c(=O)c8cc7c6=O)ccc5o4)cc3)nc2c1,269.0,269.0,269.0
Cc1ccc2oc(-c3cccc(-c4nc5cc(-n6c(=O)c7cc8c(=O)n(C)c(=O)c8cc7c6=O)ccc5o4)n3)nc2c1,214.0,214.0,214.0
Cc1ccc2oc(-c3ccc(-c4nc5cc(-n6c(=O)c7cc8c(=O)n(C)c(=O)c8cc7c6=O)ccc5o4)cn3)nc2c1,259.0,259.0,259.0
Cc1ccc2oc(-c3ccc(-c4nc5cc(-n6c(=O)c7cc8c(=O)n(C)c(=O)c8cc7c6=O)ccc5o4)nc3)nc2c1,259.0,259.0,259.0
Cc1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c2)c1,49.7,49.7,49.7
Cc1ccc2[nH]c(NC(=O)c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)nc2c1,207.0,207.0,207.0
Cc1ccc(C(=O)Nc2nc3cc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3[nH]2)cc1,207.0,207.0,207.0
Cc1ccc2c(c1)nc(NC(=O)c1ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc1)n2C,201.0,201.0,201.0
Cc1ccc(C(=O)Nc2nc3cc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3n2C)cc1,201.0,201.0,201.0
Cc1ccc2c(c1)nc(NC(=O)c1ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc1)n2-c1ccccc1,152.0,152.0,152.0
Cc1ccc(C(=O)Nc2nc3cc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3n2-c2ccccc2)cc1,152.0,152.0,152.0
Cc1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)c(C(F)(F)F)c3)cc2P(=O)(c2ccccc2)c2ccccc2)cc1C(F)(F)F,153.2,153.2,153.2
Cc1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)c(C(F)(F)F)c3)c(P(=O)(c3ccccc3)c3ccccc3)c2)cc1C(F)(F)F,153.2,153.2,153.2
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(F)(F)F)c3)cc2P(=O)(c2ccccc2)c2ccccc2)cc1C(F)(F)F,124.9,124.9,124.9
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(F)(F)F)c3)c(P(=O)(c3ccccc3)c3ccccc3)c2)cc1C(F)(F)F,124.9,124.9,124.9
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c(C(F)(F)F)c3)c(P(=O)(c3ccccc3)c3ccccc3)c2)cc1C(F)(F)F,119.6,119.6,119.6
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c(C(F)(F)F)c3)cc2P(=O)(c2ccccc2)c2ccccc2)cc1C(F)(F)F,119.6,119.6,119.6
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c(C(F)(F)F)c3)cc2P(=O)(c2ccccc2)c2ccccc2)cc1C(F)(F)F,112.9,112.9,112.9
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c(C(F)(F)F)c3)c(P(=O)(c3ccccc3)c3ccccc3)c2)cc1C(F)(F)F,112.9,112.9,112.9
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c(C(F)(F)F)c3)c(P(=O)(c3ccccc3)c3ccccc3)c2)cc1C(F)(F)F,72.3,72.3,72.3
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c(C(F)(F)F)c3)cc2P(=O)(c2ccccc2)c2ccccc2)cc1C(F)(F)F,72.3,72.3,72.3
Cc1ccc(Oc2ccc(-c3cccc(-c4ccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n(C)c(=O)c8cc7c6=O)cc5)c(C(F)(F)F)c4)c3)cc2C(F)(F)F)cc1,98.0,98.0,98.0
Cc1ccc(Oc2ccc(-c3cccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)cc5)c(C(F)(F)F)c4)c3)cc2C(F)(F)F)cc1,87.0,87.0,87.0
Cc1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(Oc5ccc(C(C)(C)c6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6)cc5)cc4C3=O)c2)c1,75.4,75.4,75.4
Cc1ccc(Oc2ccc(-c3cccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(C)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c(C(F)(F)F)c4)c3)cc2C(F)(F)F)cc1,97.0,97.0,97.0
Cc1ccc(Oc2ccc(-c3ccc(-c4ccc(-c5ccc(Oc6ccc(-n7c(=O)c8cc9c(=O)n(C)c(=O)c9cc8c7=O)cc6)c(C(F)(F)F)c5)cc4)cc3)cc2C(F)(F)F)cc1,125.0,125.0,125.0
Cc1ccc(Oc2ccc(-c3ccc(-c4ccc(-c5ccc(Oc6ccc(N7C(=O)c8ccc(C(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C7=O)cc6)c(C(F)(F)F)c5)cc4)cc3)cc2C(F)(F)F)cc1,148.0,148.0,148.0
Cc1ccc(Oc2ccc(-c3ccc(-c4ccc(-c5ccc(Oc6ccc(N7C(=O)c8ccc(C(c9ccc%10c(c9)C(=O)N(C)C%10=O)(C(F)(F)F)C(F)(F)F)cc8C7=O)cc6)c(C(F)(F)F)c5)cc4)cc3)cc2C(F)(F)F)cc1,109.0,109.0,109.0
Cc1ccc(Oc2ccc(-c3ccc(-c4ccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n(C)c(=O)c8cc7c6=O)cc5)c(C(F)(F)F)c4)cc3)cc2C(F)(F)F)cc1,112.0,112.0,112.0
Cc1ccc(Oc2ccc(-c3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)cc5)c(C(F)(F)F)c4)cc3)cc2C(F)(F)F)cc1,100.0,100.0,100.0
Cc1ccc(Oc2ccc(-c3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(C)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c(C(F)(F)F)c4)cc3)cc2C(F)(F)F)cc1,96.0,96.0,96.0
Cc1ccc(Oc2ccc(-c3cccc(-c4ccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n(C)c(=O)c8cc7c6=O)cc5)c(C(F)(F)F)c4)n3)cc2C(F)(F)F)cc1,112.0,112.0,112.0
Cc1ccc(Oc2ccc(-c3cccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)cc5)c(C(F)(F)F)c4)n3)cc2C(F)(F)F)cc1,115.0,115.0,115.0
Cc1ccc(Oc2ccc(-c3cccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(C)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c(C(F)(F)F)c4)n3)cc2C(F)(F)F)cc1,105.0,105.0,105.0
